id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,analysis_type
ukb-b-5237,ieu-a-7,CHD,Coffee intake,MR Egger intercept,37,-0.000481261,0.003335905,0.886117144,Network
ukb-b-5237,ieu-a-7,CHD,Coffee intake,MR Egger,37,0.515995905,0.315961861,0.111414316,Network
ukb-b-5237,ieu-a-7,CHD,Coffee intake,Weighted median,37,0.428365137,0.190638583,0.024639946,Network
ukb-b-5237,ieu-a-7,CHD,Coffee intake,Inverse variance weighted,37,0.491684554,0.150880466,0.001118968,Network
ukb-b-5237,ieu-a-7,CHD,Coffee intake,Simple mode,37,0.279418566,0.371721662,0.457125378,Network
ukb-b-5237,ieu-a-7,CHD,Coffee intake,Weighted mode,37,0.30918151,0.225229523,0.178324991,Network
ieu-a-24,ukb-b-6519,Worry,Diabetes,MR Egger intercept,36,0.005704767,0.025848719,0.826647369,Network
ieu-a-24,ukb-b-6519,Worry,Diabetes,MR Egger,36,-0.009000837,0.006492764,0.174683669,Network
ieu-a-24,ukb-b-6519,Worry,Diabetes,Weighted median,36,-0.006769666,0.002615352,0.009641333,Network
ieu-a-24,ukb-b-6519,Worry,Diabetes,Inverse variance weighted,36,-0.003075362,0.002703795,0.255360997,Network
ieu-a-24,ukb-b-6519,Worry,Diabetes,Simple mode,36,-0.001197954,0.006233497,0.848711873,Network
ieu-a-24,ukb-b-6519,Worry,Diabetes,Weighted mode,36,-0.008830855,0.003155075,0.008284502,Network
ieu-a-24,ukb-b-5779,Alcohol,Diabetes,MR Egger intercept,36,-0.026291654,0.027167136,0.339991283,Network
ieu-a-24,ukb-b-5779,Alcohol,Diabetes,MR Egger,36,-0.022678533,0.024090344,0.35314343,Network
ieu-a-24,ukb-b-5779,Alcohol,Diabetes,Weighted median,36,-0.007125248,0.00854854,0.404560157,Network
ieu-a-24,ukb-b-5779,Alcohol,Diabetes,Inverse variance weighted,36,0.027694527,0.010627622,0.009163303,Network
ieu-a-24,ukb-b-5779,Alcohol,Diabetes,Simple mode,36,0.007976309,0.021718088,0.715632264,Network
ieu-a-24,ukb-b-5779,Alcohol,Diabetes,Weighted mode,36,-0.006092085,0.009341497,0.518562749,Network
ieu-a-24,ieu-a-961,Smoking,Diabetes,MR Egger intercept,35,0.024258848,0.028698413,0.404029233,Network
ieu-a-24,ieu-a-961,Smoking,Diabetes,MR Egger,35,-0.072630795,0.333554475,0.82896636,Network
ieu-a-24,ieu-a-961,Smoking,Diabetes,Weighted median,35,0.095786954,0.220887318,0.664545353,Network
ieu-a-24,ieu-a-961,Smoking,Diabetes,Inverse variance weighted,35,0.022582729,0.142991518,0.874511523,Network
ieu-a-24,ieu-a-961,Smoking,Diabetes,Simple mode,35,-0.079635971,0.391399319,0.839984649,Network
ieu-a-24,ieu-a-961,Smoking,Diabetes,Weighted mode,35,0.11585136,0.231378017,0.619807106,Network
ieu-a-24,ieu-a-1239,Education,Diabetes,MR Egger intercept,36,-0.008835278,0.025688272,0.733007923,Network
ieu-a-24,ieu-a-1239,Education,Diabetes,MR Egger,36,-0.008595052,0.012332028,0.49056001,Network
ieu-a-24,ieu-a-1239,Education,Diabetes,Weighted median,36,-0.006258559,0.004963692,0.207356536,Network
ieu-a-24,ieu-a-1239,Education,Diabetes,Inverse variance weighted,36,-0.00248328,0.005076629,0.624728987,Network
ieu-a-24,ieu-a-1239,Education,Diabetes,Simple mode,36,-0.000567461,0.010089708,0.955469238,Network
ieu-a-24,ieu-a-1239,Education,Diabetes,Weighted mode,36,-0.004705952,0.004930052,0.346355031,Network
ieu-a-24,ukb-b-19953,BMI,Diabetes,MR Egger intercept,36,-0.060362629,0.019526928,0.003962633,Network
ieu-a-24,ukb-b-19953,BMI,Diabetes,MR Egger,36,-0.048866698,0.061171324,0.429922829,Network
ieu-a-24,ukb-b-19953,BMI,Diabetes,Weighted median,36,-0.044333978,0.005853742,3.63E-14,Network
ieu-a-24,ukb-b-19953,BMI,Diabetes,Inverse variance weighted,36,0.000834285,0.025391337,0.973788565,Network
ieu-a-24,ukb-b-19953,BMI,Diabetes,Simple mode,36,-0.028812079,0.011188188,0.014402138,Network
ieu-a-24,ukb-b-19953,BMI,Diabetes,Weighted mode,36,-0.041691802,0.00496631,6.68E-10,Network
ieu-a-24,ukb-b-5238,Intelligence,Diabetes,MR Egger intercept,36,0.01224632,0.030909811,0.694436576,Network
ieu-a-24,ukb-b-5238,Intelligence,Diabetes,MR Egger,36,-0.000857052,0.045973171,0.985235318,Network
ieu-a-24,ukb-b-5238,Intelligence,Diabetes,Weighted median,36,0.011293389,0.021482266,0.599091429,Network
ieu-a-24,ukb-b-5238,Intelligence,Diabetes,Inverse variance weighted,36,0.011461462,0.018871056,0.543614226,Network
ieu-a-24,ukb-b-5238,Intelligence,Diabetes,Simple mode,36,-0.012184461,0.038712654,0.754827019,Network
ieu-a-24,ukb-b-5238,Intelligence,Diabetes,Weighted mode,36,0.013447917,0.02243127,0.552690028,Network
ieu-a-24,ieu-a-1018,Wellbeing,Diabetes,MR Egger intercept,35,-0.03806051,0.030963247,0.227683987,Network
ieu-a-24,ieu-a-1018,Wellbeing,Diabetes,MR Egger,35,0.015766298,0.016287057,0.340072827,Network
ieu-a-24,ieu-a-1018,Wellbeing,Diabetes,Weighted median,35,0.004471685,0.008815645,0.611983441,Network
ieu-a-24,ieu-a-1018,Wellbeing,Diabetes,Inverse variance weighted,35,-0.000184071,0.006860909,0.978596158,Network
ieu-a-24,ieu-a-1018,Wellbeing,Diabetes,Simple mode,35,-0.013868992,0.018124466,0.449426795,Network
ieu-a-24,ieu-a-1018,Wellbeing,Diabetes,Weighted mode,35,0.010260759,0.010277884,0.325169997,Network
ieu-a-24,ukb-b-4424,Sleep duration,Diabetes,MR Egger intercept,36,0.050055216,0.02653284,0.067786759,Network
ieu-a-24,ukb-b-4424,Sleep duration,Diabetes,MR Egger,36,0.007687605,0.011256566,0.49926965,Network
ieu-a-24,ukb-b-4424,Sleep duration,Diabetes,Weighted median,36,0.007717033,0.00446354,0.083826197,Network
ieu-a-24,ukb-b-4424,Sleep duration,Diabetes,Inverse variance weighted,36,0.001986009,0.00464063,0.668679488,Network
ieu-a-24,ukb-b-4424,Sleep duration,Diabetes,Simple mode,36,0.010526003,0.009368657,0.268858386,Network
ieu-a-24,ukb-b-4424,Sleep duration,Diabetes,Weighted mode,36,0.008937016,0.005061441,0.086168412,Network
ieu-a-24,ukb-b-8476,Loneliness,Diabetes,MR Egger intercept,36,0.001164581,0.028497219,0.967641387,Network
ieu-a-24,ukb-b-8476,Loneliness,Diabetes,MR Egger,36,-0.000142147,0.003848644,0.970753384,Network
ieu-a-24,ukb-b-8476,Loneliness,Diabetes,Weighted median,36,-0.003362379,0.002180125,0.123003839,Network
ieu-a-24,ukb-b-8476,Loneliness,Diabetes,Inverse variance weighted,36,-0.001086638,0.001581146,0.491926966,Network
ieu-a-24,ukb-b-8476,Loneliness,Diabetes,Simple mode,36,-0.0030611,0.003876262,0.435018193,Network
ieu-a-24,ukb-b-8476,Loneliness,Diabetes,Weighted mode,36,-0.002881632,0.002414446,0.240702454,Network
ieu-a-24,ukb-b-3957,Sleeplessness,Diabetes,MR Egger intercept,36,0.062024894,0.034183019,0.078433652,Network
ieu-a-24,ukb-b-3957,Sleeplessness,Diabetes,MR Egger,36,0.006786721,0.008390267,0.424208355,Network
ieu-a-24,ukb-b-3957,Sleeplessness,Diabetes,Weighted median,36,0.006063069,0.003805791,0.111134016,Network
ieu-a-24,ukb-b-3957,Sleeplessness,Diabetes,Inverse variance weighted,36,0.002303326,0.003460946,0.505718397,Network
ieu-a-24,ukb-b-3957,Sleeplessness,Diabetes,Simple mode,36,0.014088512,0.007651738,0.074078583,Network
ieu-a-24,ukb-b-3957,Sleeplessness,Diabetes,Weighted mode,36,0.00753742,0.004642292,0.113426061,Network
ieu-a-24,ukb-b-4956,Eveningness,Diabetes,MR Egger intercept,36,-0.030270826,0.022544562,0.18826178,Network
ieu-a-24,ukb-b-4956,Eveningness,Diabetes,MR Egger,36,-0.027658607,0.017324833,0.119637667,Network
ieu-a-24,ukb-b-4956,Eveningness,Diabetes,Weighted median,36,-0.015555186,0.005488839,0.004597419,Network
ieu-a-24,ukb-b-4956,Eveningness,Diabetes,Inverse variance weighted,36,-0.018671168,0.007144108,0.008961854,Network
ieu-a-24,ukb-b-4956,Eveningness,Diabetes,Simple mode,36,-0.008183108,0.010843831,0.45551739,Network
ieu-a-24,ukb-b-4956,Eveningness,Diabetes,Weighted mode,36,-0.014280117,0.005653132,0.016213442,Network
ieu-a-24,ukb-d-SLEEP,ICD10 Insomni,Diabetes,MR Egger intercept,36,-0.00381195,0.025381642,0.881505853,Network
ieu-a-24,ukb-d-SLEEP,ICD10 Insomni,Diabetes,MR Egger,36,-0.001060664,0.000867729,0.229984052,Network
ieu-a-24,ukb-d-SLEEP,ICD10 Insomni,Diabetes,Weighted median,36,-8.45E-05,0.000506226,0.867411758,Network
ieu-a-24,ukb-d-SLEEP,ICD10 Insomni,Diabetes,Inverse variance weighted,36,0.000574196,0.000362459,0.113155196,Network
ieu-a-24,ukb-d-SLEEP,ICD10 Insomni,Diabetes,Simple mode,36,0.001059034,0.001022175,0.307279842,Network
ieu-a-24,ukb-d-SLEEP,ICD10 Insomni,Diabetes,Weighted mode,36,-0.000781845,0.000631079,0.223625674,Network
ieu-a-24,ukb-b-4062,Happiness,Diabetes,MR Egger intercept,36,0.015969355,0.037378306,0.671901098,Network
ieu-a-24,ukb-b-4062,Happiness,Diabetes,MR Egger,36,-0.006033385,0.011514317,0.603684928,Network
ieu-a-24,ukb-b-4062,Happiness,Diabetes,Weighted median,36,-0.00307422,0.006968913,0.659116437,Network
ieu-a-24,ukb-b-4062,Happiness,Diabetes,Inverse variance weighted,36,-0.001679379,0.00473371,0.722761725,Network
ieu-a-24,ukb-b-4062,Happiness,Diabetes,Simple mode,36,0.013246915,0.014564857,0.369300799,Network
ieu-a-24,ukb-b-4062,Happiness,Diabetes,Weighted mode,36,-0.000833416,0.007308477,0.909862312,Network
ieu-a-24,ukb-b-4710,Exercise,Diabetes,MR Egger intercept,36,-0.009486104,0.028569195,0.74189769,Network
ieu-a-24,ukb-b-4710,Exercise,Diabetes,MR Egger,36,-0.025440903,0.0230545,0.277554486,Network
ieu-a-24,ukb-b-4710,Exercise,Diabetes,Weighted median,36,-0.020699274,0.012937436,0.109609259,Network
ieu-a-24,ukb-b-4710,Exercise,Diabetes,Inverse variance weighted,36,-0.00262364,0.00962377,0.785144723,Network
ieu-a-24,ukb-b-4710,Exercise,Diabetes,Simple mode,36,-0.006969718,0.025213837,0.783848001,Network
ieu-a-24,ukb-b-4710,Exercise,Diabetes,Weighted mode,36,-0.012586814,0.013085639,0.342708571,Network
ieu-a-24,ukb-b-5076,Not socialising,Diabetes,MR Egger intercept,36,-0.061180267,0.028505764,0.039076605,Network
ieu-a-24,ukb-b-5076,Not socialising,Diabetes,MR Egger,36,-0.003884083,0.005101523,0.451692374,Network
ieu-a-24,ukb-b-5076,Not socialising,Diabetes,Weighted median,36,0.000244743,0.002535032,0.923088349,Network
ieu-a-24,ukb-b-5076,Not socialising,Diabetes,Inverse variance weighted,36,0.00331342,0.002166584,0.12618295,Network
ieu-a-24,ukb-b-5076,Not socialising,Diabetes,Simple mode,36,-0.002105011,0.004765193,0.661389459,Network
ieu-a-24,ukb-b-5076,Not socialising,Diabetes,Weighted mode,36,-0.000106167,0.002849184,0.970487538,Network
ieu-a-24,ieu-a-118,Neuroticism,Diabetes,MR Egger intercept,36,-0.024234608,0.029577614,0.418289753,Network
ieu-a-24,ieu-a-118,Neuroticism,Diabetes,MR Egger,36,-0.049410382,0.025214788,0.058284416,Network
ieu-a-24,ieu-a-118,Neuroticism,Diabetes,Weighted median,36,-0.023615951,0.015317937,0.123141955,Network
ieu-a-24,ieu-a-118,Neuroticism,Diabetes,Inverse variance weighted,36,-0.006191758,0.011069739,0.575929085,Network
ieu-a-24,ieu-a-118,Neuroticism,Diabetes,Simple mode,36,-0.009861241,0.027881219,0.725694759,Network
ieu-a-24,ieu-a-118,Neuroticism,Diabetes,Weighted mode,36,-0.027194037,0.016569617,0.10971341,Network
ieu-a-24,ukb-b-5237,Coffee intake,Diabetes,MR Egger intercept,36,-0.033203416,0.023143468,0.160513961,Network
ieu-a-24,ukb-b-5237,Coffee intake,Diabetes,MR Egger,36,-0.009509308,0.018838535,0.616969861,Network
ieu-a-24,ukb-b-5237,Coffee intake,Diabetes,Weighted median,36,-0.007319343,0.004530314,0.10617279,Network
ieu-a-24,ukb-b-5237,Coffee intake,Diabetes,Inverse variance weighted,36,0.000724422,0.007771953,0.92573688,Network
ieu-a-24,ukb-b-5237,Coffee intake,Diabetes,Simple mode,36,-0.003415966,0.008205567,0.679733443,Network
ieu-a-24,ukb-b-5237,Coffee intake,Diabetes,Weighted mode,36,-0.007565015,0.004698375,0.116352144,Network
ieu-a-24,ieu-a-7,CHD,Diabetes,MR Egger intercept,36,0.025038902,0.023506225,0.29429049,Network
ieu-a-24,ieu-a-7,CHD,Diabetes,MR Egger,36,0.064334404,0.066645613,0.341200464,Network
ieu-a-24,ieu-a-7,CHD,Diabetes,Weighted median,36,0.101260543,0.026245112,0.000114196,Network
ieu-a-24,ieu-a-7,CHD,Diabetes,Inverse variance weighted,36,0.107395794,0.027472875,9.26E-05,Network
ieu-a-24,ieu-a-7,CHD,Diabetes,Simple mode,36,0.097598803,0.045553985,0.039188471,Network
ieu-a-24,ieu-a-7,CHD,Diabetes,Weighted mode,36,0.103435493,0.027193527,0.00054869,Network
ieu-a-7,ieu-a-1187,Depression,CHD,Wald ratio,1,-0.230359566,0.087481254,0.008457334,Network
ieu-a-7,ukb-b-6519,Worry,CHD,MR Egger intercept,39,0.032347971,0.020115087,0.116304529,Network
ieu-a-7,ukb-b-6519,Worry,CHD,MR Egger,39,0.007089982,0.009112606,0.441491873,Network
ieu-a-7,ukb-b-6519,Worry,CHD,Weighted median,39,0.003397314,0.003202002,0.288691394,Network
ieu-a-7,ukb-b-6519,Worry,CHD,Inverse variance weighted,39,0.000833819,0.003907903,0.831040451,Network
ieu-a-7,ukb-b-6519,Worry,CHD,Simple mode,39,0.004424489,0.005887094,0.456947022,Network
ieu-a-7,ukb-b-6519,Worry,CHD,Weighted mode,39,0.004424489,0.003638962,0.231535654,Network
ieu-a-7,ukb-b-5779,Alcohol,CHD,MR Egger intercept,39,0.001578572,0.022292749,0.943929545,Network
ieu-a-7,ukb-b-5779,Alcohol,CHD,MR Egger,39,-0.007210932,0.02860092,0.802341757,Network
ieu-a-7,ukb-b-5779,Alcohol,CHD,Weighted median,39,-0.005312368,0.011161889,0.634118488,Network
ieu-a-7,ukb-b-5779,Alcohol,CHD,Inverse variance weighted,39,-0.022342696,0.012227832,0.067669698,Network
ieu-a-7,ukb-b-5779,Alcohol,CHD,Simple mode,39,-0.005419264,0.028439016,0.849886808,Network
ieu-a-7,ukb-b-5779,Alcohol,CHD,Weighted mode,39,0.010058307,0.011810043,0.39973063,Network
ieu-a-7,ieu-a-961,Smoking,CHD,MR Egger intercept,32,-0.007049595,0.029301775,0.811512614,Network
ieu-a-7,ieu-a-961,Smoking,CHD,MR Egger,32,0.118658541,0.589147742,0.841739683,Network
ieu-a-7,ieu-a-961,Smoking,CHD,Weighted median,32,-0.067498297,0.354410646,0.848954774,Network
ieu-a-7,ieu-a-961,Smoking,CHD,Inverse variance weighted,32,-0.252656351,0.226339171,0.264305208,Network
ieu-a-7,ieu-a-961,Smoking,CHD,Simple mode,32,-0.416591012,0.664169544,0.535097488,Network
ieu-a-7,ieu-a-961,Smoking,CHD,Weighted mode,32,-0.119819006,0.398628066,0.765742636,Network
ieu-a-7,ieu-a-1239,Education,CHD,MR Egger intercept,39,-0.042571564,0.025998367,0.110010494,Network
ieu-a-7,ieu-a-1239,Education,CHD,MR Egger,39,0.006720958,0.01254787,0.595422743,Network
ieu-a-7,ieu-a-1239,Education,CHD,Weighted median,39,-0.000424106,0.006017445,0.943812052,Network
ieu-a-7,ieu-a-1239,Education,CHD,Inverse variance weighted,39,0.002150337,0.005287565,0.684244395,Network
ieu-a-7,ieu-a-1239,Education,CHD,Simple mode,39,-0.001407669,0.013550883,0.917810749,Network
ieu-a-7,ieu-a-1239,Education,CHD,Weighted mode,39,0.001832612,0.006716708,0.786450643,Network
ieu-a-7,ukb-b-19953,BMI,CHD,MR Egger intercept,39,-0.013730748,0.019147104,0.477803748,Network
ieu-a-7,ukb-b-19953,BMI,CHD,MR Egger,39,-0.057507605,0.044426195,0.203529906,Network
ieu-a-7,ukb-b-19953,BMI,CHD,Weighted median,39,-0.015175939,0.007293332,0.037452539,Network
ieu-a-7,ukb-b-19953,BMI,CHD,Inverse variance weighted,39,-0.013446705,0.019213413,0.484014561,Network
ieu-a-7,ukb-b-19953,BMI,CHD,Simple mode,39,0.011594738,0.015209129,0.450555242,Network
ieu-a-7,ukb-b-19953,BMI,CHD,Weighted mode,39,-0.013043101,0.007406423,0.086275338,Network
ieu-a-7,ukb-b-5238,Intelligence,CHD,MR Egger intercept,39,-0.047851469,0.026640513,0.080633084,Network
ieu-a-7,ukb-b-5238,Intelligence,CHD,MR Egger,39,-0.020217803,0.045088477,0.656477453,Network
ieu-a-7,ukb-b-5238,Intelligence,CHD,Weighted median,39,-0.010113573,0.024191004,0.675894732,Network
ieu-a-7,ukb-b-5238,Intelligence,CHD,Inverse variance weighted,39,0.000117314,0.0192484,0.995137126,Network
ieu-a-7,ukb-b-5238,Intelligence,CHD,Simple mode,39,-0.027820717,0.041304513,0.5046729,Network
ieu-a-7,ukb-b-5238,Intelligence,CHD,Weighted mode,39,-0.013891396,0.028070317,0.623535269,Network
ieu-a-7,ieu-a-1018,Wellbeing,CHD,MR Egger intercept,31,-0.005752508,0.027484075,0.835674818,Network
ieu-a-7,ieu-a-1018,Wellbeing,CHD,MR Egger,31,-0.003767661,0.020252122,0.853710313,Network
ieu-a-7,ieu-a-1018,Wellbeing,CHD,Weighted median,31,-0.002329325,0.012536014,0.852593276,Network
ieu-a-7,ieu-a-1018,Wellbeing,CHD,Inverse variance weighted,31,-0.000137281,0.008610675,0.987279726,Network
ieu-a-7,ieu-a-1018,Wellbeing,CHD,Simple mode,31,-0.0085176,0.02558152,0.741480893,Network
ieu-a-7,ieu-a-1018,Wellbeing,CHD,Weighted mode,31,0.022727031,0.034015472,0.509153706,Network
ieu-a-7,ukb-b-4424,Sleep duration,CHD,MR Egger intercept,39,-0.07823224,0.020434268,0.000481416,Network
ieu-a-7,ukb-b-4424,Sleep duration,CHD,MR Egger,39,0.009676399,0.010764504,0.374509726,Network
ieu-a-7,ukb-b-4424,Sleep duration,CHD,Weighted median,39,-0.003107613,0.005451863,0.568671419,Network
ieu-a-7,ukb-b-4424,Sleep duration,CHD,Inverse variance weighted,39,-0.00698537,0.004759712,0.142211958,Network
ieu-a-7,ukb-b-4424,Sleep duration,CHD,Simple mode,39,-0.01916059,0.009829576,0.058671364,Network
ieu-a-7,ukb-b-4424,Sleep duration,CHD,Weighted mode,39,-0.004950921,0.005595884,0.381859238,Network
ieu-a-7,ukb-b-8476,Loneliness,CHD,MR Egger intercept,39,0.035931979,0.022541264,0.119431989,Network
ieu-a-7,ukb-b-8476,Loneliness,CHD,MR Egger,39,0.001657189,0.005181953,0.750918738,Network
ieu-a-7,ukb-b-8476,Loneliness,CHD,Weighted median,39,0.002997973,0.002667633,0.26108403,Network
ieu-a-7,ukb-b-8476,Loneliness,CHD,Inverse variance weighted,39,-9.62E-05,0.002209393,0.965281933,Network
ieu-a-7,ukb-b-8476,Loneliness,CHD,Simple mode,39,0.003617865,0.004478998,0.424268077,Network
ieu-a-7,ukb-b-8476,Loneliness,CHD,Weighted mode,39,0.003617865,0.002829934,0.208852324,Network
ieu-a-7,ukb-b-3957,Sleeplessness,CHD,MR Egger intercept,39,0.006461009,0.02273347,0.777836338,Network
ieu-a-7,ukb-b-3957,Sleeplessness,CHD,MR Egger,39,-0.003697857,0.013223,0.78130086,Network
ieu-a-7,ukb-b-3957,Sleeplessness,CHD,Weighted median,39,-0.000323983,0.005023357,0.948575875,Network
ieu-a-7,ukb-b-3957,Sleeplessness,CHD,Inverse variance weighted,39,-0.001118376,0.005630699,0.842559034,Network
ieu-a-7,ukb-b-3957,Sleeplessness,CHD,Simple mode,39,0.010779572,0.008904446,0.233531261,Network
ieu-a-7,ukb-b-3957,Sleeplessness,CHD,Weighted mode,39,0.000373524,0.005182685,0.942923043,Network
ieu-a-7,ukb-b-4956,Eveningness,CHD,MR Egger intercept,39,0.031962393,0.02561683,0.219976202,Network
ieu-a-7,ukb-b-4956,Eveningness,CHD,MR Egger,39,-0.010473018,0.013138578,0.430467307,Network
ieu-a-7,ukb-b-4956,Eveningness,CHD,Weighted median,39,-0.012449867,0.006920727,0.072030595,Network
ieu-a-7,ukb-b-4956,Eveningness,CHD,Inverse variance weighted,39,-0.009543663,0.005591697,0.087867386,Network
ieu-a-7,ukb-b-4956,Eveningness,CHD,Simple mode,39,-0.002006998,0.012902015,0.877205691,Network
ieu-a-7,ukb-b-4956,Eveningness,CHD,Weighted mode,39,-0.012086505,0.0076022,0.12015068,Network
ieu-a-7,ukb-d-SLEEP,ICD10 Insomni,CHD,MR Egger intercept,39,-0.033146778,0.027715331,0.239315649,Network
ieu-a-7,ukb-d-SLEEP,ICD10 Insomni,CHD,MR Egger,39,0.001050616,0.001042974,0.320320449,Network
ieu-a-7,ukb-d-SLEEP,ICD10 Insomni,CHD,Weighted median,39,-6.02E-05,0.000690771,0.930562517,Network
ieu-a-7,ukb-d-SLEEP,ICD10 Insomni,CHD,Inverse variance weighted,39,-7.87E-05,0.000454017,0.862439401,Network
ieu-a-7,ukb-d-SLEEP,ICD10 Insomni,CHD,Simple mode,39,0.00041722,0.001343581,0.757855966,Network
ieu-a-7,ukb-d-SLEEP,ICD10 Insomni,CHD,Weighted mode,39,0.000373687,0.000763102,0.627165045,Network
ieu-a-7,ukb-b-4062,Happiness,CHD,MR Egger intercept,39,-0.025406541,0.024241347,0.301406267,Network
ieu-a-7,ukb-b-4062,Happiness,CHD,MR Egger,39,-0.00227027,0.01233254,0.854949845,Network
ieu-a-7,ukb-b-4062,Happiness,CHD,Weighted median,39,-0.004936811,0.008213696,0.547809161,Network
ieu-a-7,ukb-b-4062,Happiness,CHD,Inverse variance weighted,39,0.00361342,0.005317367,0.496789074,Network
ieu-a-7,ukb-b-4062,Happiness,CHD,Simple mode,39,-0.004435238,0.015573123,0.777343165,Network
ieu-a-7,ukb-b-4062,Happiness,CHD,Weighted mode,39,-0.005870257,0.012643435,0.645087027,Network
ieu-a-7,ukb-b-4710,Exercise,CHD,MR Egger intercept,39,8.44E-05,0.023122059,0.997106839,Network
ieu-a-7,ukb-b-4710,Exercise,CHD,MR Egger,39,-0.052415646,0.038476232,0.18134345,Network
ieu-a-7,ukb-b-4710,Exercise,CHD,Weighted median,39,-0.017317472,0.017062776,0.310140629,Network
ieu-a-7,ukb-b-4710,Exercise,CHD,Inverse variance weighted,39,-0.022288832,0.016536444,0.177703012,Network
ieu-a-7,ukb-b-4710,Exercise,CHD,Simple mode,39,0.019952632,0.039046114,0.612306126,Network
ieu-a-7,ukb-b-4710,Exercise,CHD,Weighted mode,39,-0.026468779,0.020857621,0.21215142,Network
ieu-a-7,ukb-b-5076,Not socialising,CHD,MR Egger intercept,39,-0.011769835,0.025065254,0.6414195,Network
ieu-a-7,ukb-b-5076,Not socialising,CHD,MR Egger,39,-0.006687337,0.005325561,0.217094832,Network
ieu-a-7,ukb-b-5076,Not socialising,CHD,Weighted median,39,-0.000953353,0.003067218,0.755937352,Network
